car_age,km_driven,fuel_encoded,seller_type_encoded,transmission_encoded,owner_encoded,brand_encoded,selling_price,log_price
14,102000,1,1,0,1,25,160000,11.982929094215963
6,35000,1,1,0,0,17,800000,13.592367006650065
11,80000,4,1,0,0,18,100000,11.512925464970229
9,32933,4,0,0,0,18,265000,12.487485104968359
16,54551,4,0,0,0,18,175000,12.072541252905651
10,57112,4,0,0,0,18,250999,12.43320423404224
9,41025,4,0,1,0,10,471000,13.062613372998555
5,5000,1,1,0,0,18,650000,13.38472764187182
12,53122,4,0,0,1,10,225000,12.323855681186558
11,64111,0,0,0,0,18,245000,12.409013489526863
13,78892,4,0,0,0,18,221000,12.30591798049989
13,74113,4,0,0,0,10,271000,12.509874099861838
12,80000,4,0,0,0,18,290000,12.577636201962656
7,39000,4,0,0,0,18,525000,13.17115354157376
12,84775,4,0,0,0,27,377000,12.840000466430148
12,20778,4,0,0,0,25,95000,11.461632170582678
9,64441,1,0,0,0,18,763000,13.545013310266594
9,43192,4,0,0,0,9,450000,13.017002861746503
10,44416,4,0,0,0,25,140000,11.84939770159144
8,79991,1,0,0,0,18,701000,13.460263166016727
13,62601,1,0,0,1,21,277000,12.531772785169476
6,50000,4,1,1,0,18,520000,13.16158409055761
7,100000,1,1,0,0,8,550000,13.217673557208654
13,97000,1,1,0,2,27,260000,12.468436909997665
9,100000,1,1,0,0,23,420000,12.948009990259552
22,100000,4,1,0,2,22,35000,10.46310334047155
6,20000,1,1,0,0,17,1150000,13.955272500339433
7,46000,4,1,0,0,18,680000,13.42984807715229
12,40000,1,1,0,0,18,425000,12.959844447906553
10,70000,1,1,0,1,18,450000,13.017002861746503
16,89600,1,1,0,2,26,590000,13.287877815881902
7,60800,4,1,0,0,27,936999,13.75043749398413
9,104000,1,1,0,1,9,420000,12.948009990259552
10,80000,1,1,0,1,27,450000,13.017002861746503
20,69111,4,1,0,2,18,40000,10.596634733096073
10,70000,1,1,0,1,26,520000,13.16158409055761
17,120000,4,1,0,0,18,80000,11.289781913656018
10,40000,4,1,0,0,25,55000,10.915088464214607
23,100000,1,1,0,2,17,80000,11.289781913656018
5,20000,4,1,0,0,18,210000,12.254862809699606
7,50000,1,1,0,0,25,260000,12.468436909997665
8,70000,1,1,0,0,25,250000,12.429216196844383
16,90000,1,1,0,0,25,80000,11.289781913656018
14,150000,1,1,0,1,26,450000,13.017002861746503
19,120000,1,1,0,1,26,310000,12.644327576461329
10,90000,4,1,0,1,8,350000,12.765688433465597
13,100000,1,1,0,0,18,320000,12.676076274775909
8,90000,1,1,0,0,9,475000,13.071070083016778
13,140000,1,1,0,1,25,220000,12.301382825334498
16,60000,4,1,0,0,25,70000,11.156250521031495
9,40000,1,1,0,0,3,281000,12.546109948315882
11,80000,1,1,0,0,25,211000,12.259613412458204
6,11000,4,1,0,0,10,550000,13.217673557208654
10,110000,1,1,0,0,3,350000,12.765688433465597
7,19890,4,0,1,0,18,420000,12.948009990259552
9,20969,4,0,0,0,23,270000,12.506177237980511
8,20194,4,0,0,0,18,399000,12.896716695872
8,34982,4,0,0,0,8,440000,12.994530005894443
12,44588,4,0,0,0,10,250000,12.429216196844383
8,57904,1,0,0,0,8,650000,13.38472764187182
9,59258,4,0,0,0,18,270000,12.506177237980511
8,60826,4,0,0,0,8,390000,12.873902018105829
6,50000,1,1,0,0,17,1500000,14.22097566607244
10,35000,4,1,0,0,18,225000,12.323855681186558
9,110000,1,1,0,1,17,900000,13.710150042306449
6,40000,1,1,1,0,10,1600000,14.28551418721001
5,10000,4,1,0,0,25,800000,13.592367006650065
11,50000,1,1,0,0,9,320000,12.676076274775909
8,25000,4,1,0,0,18,300000,12.611537753638338
6,25000,4,1,0,0,10,740000,13.514405465180353
5,1300,4,1,0,0,5,350000,12.765688433465597
10,40000,4,1,0,0,5,280000,12.542544882151386
6,50000,1,1,1,0,18,675000,13.422467969854667
13,20000,4,1,0,0,10,300000,12.611537753638338
13,76000,1,1,0,2,3,400000,12.89921982609012
14,100000,1,1,0,2,17,420000,12.948009990259552
16,120000,1,1,0,0,25,300000,12.611537753638338
14,70000,4,1,0,0,18,170000,12.043553716032399
10,70000,4,1,0,2,10,210000,12.254862809699606
9,60000,1,1,0,1,18,600000,13.304684934198283
10,38000,4,1,0,1,18,260000,12.468436909997665
9,19000,4,1,0,0,25,82000,11.314474526246391
8,75000,1,1,0,0,17,690000,13.444446876573442
9,70000,1,1,0,0,10,300000,12.611537753638338
7,30000,1,1,0,0,9,1250000,14.038654109278484
7,31707,1,1,0,0,10,799000,13.591116224748411
14,180000,1,1,0,0,26,1000000,13.815510557964274
10,90000,4,1,0,1,18,190000,12.154779351142624
10,30000,1,1,0,0,17,250000,12.429216196844383
15,60000,4,1,0,0,10,200000,12.206072645530174
19,90000,1,1,0,1,17,300000,12.611537753638338
9,120000,4,1,0,1,25,250000,12.429216196844383
16,70000,4,1,0,2,18,90000,11.407564949312402
8,160000,1,1,0,0,23,700000,13.458835614025542
12,115992,1,0,1,2,28,1750000,14.375126345899696
7,110000,4,1,0,1,18,290000,12.577636201962656
10,97000,1,1,0,1,26,1050000,13.864300722133706
16,100000,1,1,0,2,25,70000,11.156250521031495
8,41000,1,1,0,0,18,520000,13.16158409055761
12,90000,1,1,0,0,25,150000,11.918390573078392
16,90000,4,1,0,0,10,120000,11.695247021764184
8,25000,4,1,0,0,10,600000,13.304684934198283
14,70000,1,1,0,1,25,150000,11.918390573078392
13,60000,4,1,0,0,27,400000,12.89921982609012
9,30000,4,1,0,1,18,310000,12.644327576461329
9,30000,4,1,0,0,18,550000,13.217673557208654
8,60000,1,1,0,0,10,550000,13.217673557208654
11,73000,1,1,0,0,10,320000,12.676076274775909
32,100000,4,1,0,3,18,50000,10.819778284410283
7,50000,1,1,0,1,18,700000,13.458835614025542
12,110000,1,1,0,1,18,700000,13.458835614025542
7,84000,1,0,0,0,10,655000,13.39239051461739
13,110000,3,1,0,0,3,200000,12.206072645530174
12,150000,1,1,0,0,23,375000,12.834681304952548
12,109052,1,0,0,0,10,470000,13.060487973686241
9,90658,1,0,0,0,18,550000,13.217673557208654
10,110000,1,1,0,1,9,500000,13.122363377404328
9,25000,4,1,0,0,5,210000,12.254862809699606
11,81000,1,0,1,0,19,1451000,14.187763531866326
15,75000,1,0,1,0,10,245000,12.409013489526863
7,25552,4,0,0,1,9,700000,13.458835614025542
6,20000,4,1,0,0,10,300000,12.611537753638338
7,80000,1,1,0,0,10,350000,12.765688433465597
7,25000,4,0,1,0,10,635000,13.36138027787483
12,40700,4,1,0,0,9,325000,12.691580461311874
7,65500,1,0,1,0,17,1150000,13.955272500339433
16,42000,4,0,0,0,25,110000,11.608235644774552
6,8000,4,0,0,0,9,890000,13.698976741708323
17,80000,4,1,0,1,18,73000,11.198214720130528
8,6000,4,0,0,0,18,750000,13.527828485512494
6,11174,4,0,0,0,18,690000,13.444446876573442
16,120000,4,1,0,0,25,130000,11.77528972943772
17,85000,4,1,0,1,10,85000,11.350406535472453
6,10000,4,1,1,0,10,1575000,14.269765830241871
11,105000,1,1,0,0,21,325000,12.691580461311874
26,120000,4,1,0,1,9,85000,11.350406535472453
6,30000,1,0,0,1,10,860000,13.664687668229691
7,41000,1,1,0,0,18,690000,13.444446876573442
11,54000,1,0,0,0,10,650000,13.38472764187182
10,40000,1,1,0,0,3,375000,12.834681304952548
11,71000,1,0,0,0,10,525000,13.17115354157376
8,72500,4,0,0,0,18,330000,12.706847933442663
11,76600,4,0,0,0,18,280000,12.542544882151386
10,40000,4,1,0,0,18,470000,13.060487973686241
13,110000,1,1,0,0,27,350000,12.765688433465597
12,63000,4,0,0,0,9,480000,13.081541382884074
8,60000,1,1,0,0,10,620000,13.337474757021274
10,58000,4,1,0,0,5,250000,12.429216196844383
14,80000,4,1,0,1,3,78692,11.273296777396157
12,80000,1,1,0,0,10,350000,12.765688433465597
11,70000,4,1,0,1,18,250000,12.429216196844383
13,97700,4,1,0,3,10,260000,12.468436909997665
8,36000,1,1,0,1,9,640000,13.369223455335854
16,90000,1,1,0,1,25,220000,12.301382825334498
9,130000,1,1,0,0,27,465000,13.049792684569493
14,120000,1,1,0,1,18,229999,12.345830240069793
6,15000,4,1,0,0,18,425000,12.959844447906553
16,120000,4,1,0,2,25,95000,11.461632170582678
12,170000,3,1,0,2,10,170000,12.043553716032399
8,37500,4,1,0,1,5,229999,12.345830240069793
25,50000,4,1,0,2,18,45000,10.714417768752456
17,145000,4,1,0,2,18,479000,13.079455876393052
8,30000,4,1,0,0,10,340000,12.736700896592344
8,35000,4,1,0,0,18,620000,13.337474757021274
12,60000,1,1,0,0,25,270000,12.506177237980511
6,35000,1,1,0,0,25,400000,12.89921982609012
9,40000,4,1,0,0,18,260000,12.468436909997665
21,50000,4,1,0,3,10,48000,10.778956289890028
9,23800,4,1,0,1,25,100000,11.512925464970229
9,70000,1,1,0,0,21,490000,13.102160670086809
14,90000,3,1,0,1,18,120000,11.695247021764184
16,102000,4,1,0,1,10,125000,11.736069016284437
5,5000,4,1,0,0,18,190000,12.154779351142624
13,20000,4,1,0,0,6,500000,13.122363377404328
10,99000,1,1,1,0,26,1800000,14.403297222866392
16,90000,4,1,0,0,9,320000,12.676076274775909
17,47000,4,0,1,0,9,250000,12.429216196844383
14,90000,1,1,0,2,8,105000,11.56171562913966
6,20000,4,1,0,0,10,550000,13.217673557208654
5,1100,4,1,1,0,10,600000,13.304684934198283
4,40000,4,1,0,0,18,210000,12.254862809699606
12,15000,4,1,0,0,18,210000,12.254862809699606
15,40000,4,1,0,0,18,150000,11.918390573078392
16,60000,4,1,0,0,10,125000,11.736069016284437
8,20000,4,1,0,0,18,380000,12.84792653170257
5,5000,4,1,0,0,18,600000,13.304684934198283
8,27000,4,1,0,0,18,490000,13.102160670086809
6,38000,1,1,0,1,18,545000,13.208541073645382
9,25000,4,1,0,0,18,250000,12.429216196844383
4,1100,4,1,0,0,10,1050000,13.864300722133706
17,100000,4,1,0,0,18,100000,11.512925464970229
10,100000,1,1,0,1,8,250000,12.429216196844383
17,110000,4,1,0,0,18,100000,11.512925464970229
8,60000,1,1,0,1,8,350000,12.765688433465597
12,70000,1,1,0,1,23,370000,12.821258284620408
20,110000,4,1,0,1,18,121000,11.703545824578878
7,44077,4,0,1,0,8,570000,13.253391639810733
7,24000,1,1,0,0,18,785000,13.573438996764546
6,30000,1,1,0,0,18,850000,13.652991628466498
8,30000,4,1,0,1,18,375000,12.834681304952548
7,40000,4,1,0,0,18,619000,13.335860551666734
13,90000,1,1,0,1,3,335000,12.721885810807203
18,50000,1,1,0,0,26,500000,13.122363377404328
21,100000,4,1,0,1,18,60000,11.002099841204238
9,210000,1,1,0,0,17,210000,12.254862809699606
5,20000,1,1,0,0,26,1900000,14.457364444136669
11,70000,1,1,0,1,25,270000,12.506177237980511
14,100000,4,1,0,1,18,225000,12.323855681186558
13,160000,4,1,0,1,18,150000,11.918390573078392
11,70000,1,1,0,0,3,173000,12.061046873479915
6,9422,1,1,1,0,2,4800000,15.38412647587812
7,110000,1,1,1,0,27,710000,13.473020249017498
5,20000,4,1,0,0,26,1500000,14.22097566607244
7,20000,4,1,0,0,18,550000,13.217673557208654
16,70000,4,1,0,1,18,58000,10.968198289528557
12,60000,4,1,1,2,1,1200000,13.997832114758229
11,150000,1,1,0,0,17,500000,13.122363377404328
15,83000,4,1,0,1,18,120000,11.695247021764184
12,250000,1,1,0,0,26,300000,12.611537753638338
6,30000,4,1,0,0,10,300000,12.611537753638338
9,21000,4,1,0,0,5,295000,12.594730635321957
6,80000,0,1,0,0,18,587000,13.282780098810234
12,50000,4,1,0,1,0,430000,12.971540487669746
17,50000,4,1,0,1,10,123000,11.719939634354555
12,48500,1,1,1,1,24,450000,13.017002861746503
17,60000,4,1,0,2,18,130000,11.77528972943772
14,90000,1,1,0,1,25,110000,11.608235644774552
14,240000,1,1,0,2,17,200000,12.206072645530174
9,70000,4,1,0,1,10,320000,12.676076274775909
10,50000,4,1,0,0,18,300000,12.611537753638338
8,110000,4,1,0,0,27,350000,12.765688433465597
6,50000,4,1,0,0,18,800000,13.592367006650065
8,175000,1,1,0,0,10,270000,12.506177237980511
7,60000,4,1,0,0,10,540000,13.199324418540456
13,60000,0,1,0,1,18,160000,11.982929094215963
11,100000,1,1,0,1,18,340000,12.736700896592344
7,40000,4,1,0,1,18,350000,12.765688433465597
13,100000,1,1,0,0,27,300000,12.611537753638338
11,63000,1,1,0,0,18,330000,12.706847933442663
8,80000,0,1,0,1,18,325000,12.691580461311874
11,55000,1,1,0,0,18,250000,12.429216196844383
11,55000,1,1,0,0,18,250000,12.429216196844383
9,60000,4,1,0,0,3,240000,12.388394202324129
4,5000,4,1,0,0,10,545000,13.208541073645382
9,48000,4,0,0,0,10,300000,12.611537753638338
7,50000,4,1,0,0,23,240000,12.388394202324129
6,15000,4,1,0,0,23,360000,12.793859310432293
12,70000,1,1,0,0,10,250000,12.429216196844383
5,105000,1,0,1,0,24,475000,13.071070083016778
8,50000,1,1,0,1,10,600000,13.304684934198283
14,80000,1,1,0,1,25,150000,11.918390573078392
7,50000,1,1,0,0,8,700000,13.458835614025542
8,5000,1,1,0,0,17,1290000,14.070152776337855
6,10000,4,1,1,0,18,500000,13.122363377404328
12,45000,4,1,0,1,10,193000,12.170445467887022
9,10000,4,1,0,0,9,800000,13.592367006650065
16,50000,4,1,0,0,18,150000,11.918390573078392
22,40000,4,1,0,3,18,80000,11.289781913656018
14,100000,1,1,0,2,8,130000,11.77528972943772
12,80000,1,1,0,1,8,280000,12.542544882151386
13,110000,1,1,0,1,17,229999,12.345830240069793
16,120000,4,1,0,0,18,80000,11.289781913656018
14,10000,4,1,0,0,25,70000,11.156250521031495
11,60000,1,1,0,1,18,240000,12.388394202324129
14,72000,1,1,0,1,17,380000,12.84792653170257
18,110000,4,1,0,0,10,80000,11.289781913656018
11,50000,4,1,0,0,10,265000,12.487485104968359
6,25000,4,1,0,0,10,320000,12.676076274775909
10,120000,1,1,0,2,21,500000,13.122363377404328
8,55000,1,1,0,0,10,1300000,14.077874822431765
6,35000,1,1,0,0,17,1500000,14.22097566607244
8,110000,1,1,1,0,26,1800000,14.403297222866392
10,80000,1,1,0,1,17,600000,13.304684934198283
6,80000,4,1,0,0,25,420000,12.948009990259552
15,120000,4,1,0,0,18,140000,11.84939770159144
14,100000,1,1,0,1,24,300000,12.611537753638338
18,60000,4,0,0,1,10,100000,11.512925464970229
7,25000,4,0,0,0,18,350000,12.765688433465597
6,19000,4,0,0,0,8,850000,13.652991628466498
16,54000,4,0,0,0,18,140000,11.84939770159144
9,17100,4,0,0,1,8,550000,13.217673557208654
7,19000,4,0,1,0,10,525000,13.17115354157376
9,146000,1,0,0,0,8,470000,13.060487973686241
11,98000,1,0,1,0,8,900000,13.710150042306449
13,224642,1,0,0,1,8,500000,13.122363377404328
26,120000,4,1,0,1,18,80000,11.289781913656018
13,175000,1,1,0,0,17,175000,12.072541252905651
7,15000,1,1,1,1,17,1350000,14.115615150414612
7,50000,1,1,0,0,23,800000,13.592367006650065
7,15000,4,1,0,0,5,250000,12.429216196844383
6,25000,4,1,1,0,18,700000,13.458835614025542
5,25000,1,1,0,0,25,800000,13.592367006650065
11,69000,1,1,0,0,17,660000,13.399995114002609
9,60000,1,1,0,2,18,465000,13.049792684569493
18,222435,1,1,0,1,17,180000,12.100712129872347
7,66000,1,1,0,2,18,600000,13.304684934198283
14,110000,4,1,0,0,8,150000,11.918390573078392
10,78000,1,1,0,1,10,450000,13.017002861746503
5,10000,4,1,0,0,10,721000,13.488394416267086
6,35000,4,1,0,0,18,300000,12.611537753638338
5,10000,1,1,0,0,17,1000000,13.815510557964274
8,40000,4,1,0,0,23,300000,12.611537753638338
11,120000,1,1,0,0,17,450000,13.017002861746503
27,70000,4,1,1,0,18,79000,11.27720313144916
7,40000,1,1,0,0,8,545000,13.208541073645382
6,20000,1,1,0,0,9,844999,13.647090722906658
8,93000,1,1,0,0,24,700000,13.458835614025542
8,159000,1,1,0,0,26,650000,13.38472764187182
10,75000,1,1,0,1,8,525000,13.17115354157376
18,101100,1,1,0,2,8,110000,11.608235644774552
13,66000,1,1,0,0,25,180000,12.100712129872347
12,30000,4,1,0,1,10,280000,12.542544882151386
5,10000,4,1,0,0,23,400000,12.89921982609012
12,126000,1,1,0,1,17,625000,13.345506928718539
9,70000,1,1,0,0,27,535000,13.190022025878143
7,50000,1,1,0,0,18,459999,13.038979594549872
14,100000,1,1,0,0,17,300000,12.611537753638338
17,60000,4,1,1,0,9,280000,12.542544882151386
10,70000,4,1,0,0,9,500000,13.122363377404328
5,1200,4,1,0,0,10,1200000,13.997832114758229
13,134444,4,1,1,1,10,180000,12.100712129872347
15,120000,4,1,0,1,18,78000,11.26446410567173
13,120000,1,1,0,0,21,160000,11.982929094215963
10,238000,1,1,0,0,17,600000,13.304684934198283
16,100000,4,1,0,1,18,110000,11.608235644774552
13,110000,1,1,0,1,17,450000,13.017002861746503
5,35000,1,1,0,0,17,1350000,14.115615150414612
21,165000,4,1,0,1,9,120000,11.695247021764184
6,42000,1,1,0,0,9,1040000,13.854731271117556
10,70000,1,1,0,1,10,390000,12.873902018105829
13,60000,4,1,0,1,25,65000,11.082142548877775
11,115000,1,1,0,2,27,320000,12.676076274775909
7,70000,1,1,0,0,27,720000,13.487006490992238
17,80000,4,1,0,1,18,220000,12.301382825334498
13,65000,4,0,0,0,18,225000,12.323855681186558
14,150000,1,1,0,1,25,200000,12.206072645530174
9,75000,1,0,0,1,26,434999,12.983099011217604
12,63700,1,1,0,0,8,300000,12.611537753638338
6,74800,1,1,0,0,9,700000,13.458835614025542
15,105000,1,1,0,1,8,500000,13.122363377404328
8,40000,1,1,0,0,23,500000,13.122363377404328
8,90000,1,1,0,1,18,400000,12.89921982609012
9,75000,1,0,0,1,26,825000,13.623138665316818
6,15000,1,1,0,0,18,720000,13.487006490992238
15,30000,4,1,0,1,18,110000,11.608235644774552
10,100000,1,1,0,1,17,600000,13.304684934198283
15,155000,1,1,1,2,17,275000,12.524526376648708
12,149000,1,1,1,1,15,2349000,14.66950026364105
7,60000,1,1,0,0,10,740000,13.514405465180353
7,90000,1,1,0,0,18,800000,13.592367006650065
5,100000,1,1,0,0,10,1100000,13.9108207377686
12,100000,1,1,1,1,2,750000,13.527828485512494
12,90000,4,1,0,1,18,200000,12.206072645530174
15,75000,1,1,0,0,25,210000,12.254862809699606
15,120000,1,1,0,1,18,270000,12.506177237980511
8,90000,1,1,0,1,26,630000,13.353475098367715
9,55000,4,1,0,0,10,375000,12.834681304952548
14,70000,1,1,0,0,17,300000,12.611537753638338
8,95000,1,1,0,1,17,580000,13.270783382522602
10,50000,1,1,0,0,10,550000,13.217673557208654
8,50000,1,1,0,0,18,750000,13.527828485512494
10,60516,4,1,0,0,18,250000,12.429216196844383
12,235000,1,1,0,1,10,434999,12.983099011217604
17,76731,1,0,1,0,19,900000,13.710150042306449
8,64000,1,0,0,0,18,685000,13.437174117244362
10,65000,1,0,0,0,18,540000,13.199324418540456
6,13000,4,0,1,4,9,1165000,13.968231644981937
10,77000,1,0,0,0,8,610000,13.321214236149494
13,24000,4,0,0,0,10,254999,12.449014902564246
10,63840,4,0,0,0,21,280000,12.542544882151386
7,25000,4,1,0,0,25,370000,12.821258284620408
13,76400,1,1,0,1,25,459999,13.038979594549872
26,70000,4,1,0,2,18,42000,10.645424897265505
13,80000,1,1,0,2,6,190000,12.154779351142624
14,100000,4,1,0,3,6,165000,12.013700752882718
7,40000,1,1,0,0,8,710000,13.473020249017498
6,15000,4,1,0,0,10,1200000,13.997832114758229
13,70000,4,1,0,0,18,229999,12.345830240069793
6,15000,4,1,0,0,23,310000,12.644327576461329
9,40000,4,1,0,0,18,320000,12.676076274775909
18,54000,4,1,0,0,18,100000,11.512925464970229
15,90000,1,1,0,0,10,160000,11.982929094215963
17,52000,4,1,0,0,18,60000,11.002099841204238
12,200000,1,1,0,2,25,100000,11.512925464970229
8,35000,1,1,0,1,3,350000,12.765688433465597
7,60000,1,1,0,0,23,700000,13.458835614025542
7,31489,4,1,0,0,18,300000,12.611537753638338
6,40000,1,1,0,0,10,830000,13.62918097977278
14,70000,4,1,0,0,10,229999,12.345830240069793
11,100000,1,1,0,0,10,400000,12.89921982609012
19,70000,4,1,0,1,18,300000,12.611537753638338
11,50000,1,1,0,0,8,300000,12.611537753638338
15,180000,1,1,0,1,8,80000,11.289781913656018
16,50000,4,1,0,1,18,80000,11.289781913656018
17,90000,4,1,0,1,18,100000,11.512925464970229
12,110000,1,1,0,0,25,300000,12.611537753638338
6,26000,4,1,1,0,18,700000,13.458835614025542
8,65000,1,1,0,0,18,975000,13.790192749979985
15,130000,1,1,0,0,3,500000,13.122363377404328
11,75000,1,1,0,1,23,550000,13.217673557208654
10,110000,1,1,0,1,21,550000,13.217673557208654
10,50000,4,1,0,0,18,240000,12.388394202324129
27,80000,4,1,0,1,18,50000,10.819778284410283
15,80000,4,1,0,1,25,120000,11.695247021764184
11,60000,4,1,0,1,18,900000,13.710150042306449
15,90000,4,1,0,1,9,250000,12.429216196844383
7,36000,4,1,0,0,23,280000,12.542544882151386
14,87000,1,1,0,0,25,85000,11.350406535472453
13,80000,1,1,0,0,25,90000,11.407564949312402
9,50000,1,1,0,0,3,500000,13.122363377404328
11,60000,4,1,0,0,18,200000,12.206072645530174
9,50000,4,1,0,0,23,250000,12.429216196844383
10,40000,1,1,0,2,18,185000,12.128111104060462
16,60000,4,1,0,1,10,100000,11.512925464970229
9,55000,1,1,0,0,26,610000,13.321214236149494
12,80000,1,1,0,0,17,290000,12.577636201962656
12,295000,1,1,0,0,17,300000,12.611537753638338
9,80000,4,1,0,0,10,225000,12.323855681186558
7,50000,4,1,0,1,18,320000,12.676076274775909
12,158000,1,1,0,2,25,135000,11.813030057420567
18,400000,1,1,0,2,26,400000,12.89921982609012
8,19495,4,0,0,0,21,600000,13.304684934198283
11,62668,1,0,0,0,23,570000,13.253391639810733
11,85710,1,0,0,0,17,850000,13.652991628466498
13,55130,1,0,0,1,8,250000,12.429216196844383
10,63356,1,0,0,1,8,580000,13.270783382522602
12,129627,1,0,0,0,26,1680000,14.334304351379442
14,15000,4,1,0,0,3,180000,12.100712129872347
7,50000,4,1,0,0,25,300000,12.611537753638338
12,70000,4,1,0,1,26,269000,12.502466658583977
6,20000,4,1,0,0,18,231999,12.35448834029433
13,60000,4,1,0,2,3,150000,11.918390573078392
7,5000,4,1,0,0,10,495000,13.112313041550827
10,15000,4,1,0,0,18,700000,13.458835614025542
6,4400,4,1,0,1,5,400000,12.89921982609012
5,15000,1,1,0,2,17,599000,13.303016877097587
11,45000,1,1,0,0,23,421000,12.950388112664518
6,1000,1,1,0,0,8,841000,13.642346938955086
10,38500,4,1,0,0,10,295000,12.594730635321957
13,25000,4,1,0,0,10,220000,12.301382825334498
11,35000,1,1,0,0,8,250000,12.429216196844383
15,110000,1,1,0,1,26,1100000,13.9108207377686
12,40000,4,1,0,0,10,300000,12.611537753638338
17,110000,4,1,0,1,3,80000,11.289781913656018
11,20000,1,1,0,2,3,215000,12.2783933071098
12,14987,4,0,0,0,10,245000,12.409013489526863
8,25061,1,0,0,0,8,650000,13.38472764187182
7,42494,1,0,0,0,8,760000,13.541073712262515
10,44875,1,0,0,0,9,395000,12.886641043883259
10,89741,1,0,0,1,8,280000,12.542544882151386
8,65000,1,0,0,0,9,495000,13.112313041550827
8,35000,1,0,0,0,9,525000,13.17115354157376
15,347089,1,0,0,0,26,420000,12.948009990259552
14,34500,1,1,0,0,25,210000,12.254862809699606
6,30000,4,1,0,0,10,650000,13.38472764187182
6,39000,1,1,1,0,2,2300000,14.648419680899378
5,16000,1,1,0,0,8,525000,13.17115354157376
14,80000,0,1,0,1,18,195000,12.180754837545884
8,60000,1,1,0,0,18,650000,13.38472764187182
9,110000,1,1,0,0,17,540000,13.199324418540456
10,61000,4,1,0,0,18,180000,12.100712129872347
6,50000,1,1,0,0,18,980000,13.795307850646754
10,90000,1,1,0,0,6,250000,12.429216196844383
6,35000,4,1,1,0,10,550000,13.217673557208654
9,43000,4,1,0,1,27,509999,13.142164043914272
7,50000,4,1,0,0,18,320000,12.676076274775909
8,25000,4,1,0,0,10,275000,12.524526376648708
11,222252,1,1,0,0,17,550000,13.217673557208654
15,50000,4,1,0,1,18,145000,11.884489021402711
11,80000,1,1,0,0,6,250000,12.429216196844383
12,35000,1,1,0,0,10,520000,13.16158409055761
17,85000,4,1,0,1,18,95000,11.461632170582678
13,110000,1,1,0,2,26,725000,13.493926933836812
18,70000,4,1,0,1,18,55000,10.915088464214607
10,100000,1,1,0,0,9,600000,13.304684934198283
11,120000,1,1,0,1,27,330000,12.706847933442663
9,89000,1,1,0,0,18,470000,13.060487973686241
11,120000,1,1,0,0,18,365000,12.80765263256463
11,40000,4,1,0,1,10,250000,12.429216196844383
7,17000,4,1,0,0,18,430000,12.971540487669746
11,125000,1,1,0,1,18,400000,12.89921982609012
9,110000,4,1,0,1,18,615000,13.329377546788654
13,120000,1,1,0,1,8,150000,11.918390573078392
10,90000,1,1,0,0,8,240000,12.388394202324129
10,90000,1,1,0,0,17,800000,13.592367006650065
9,110000,3,1,0,0,10,240000,12.388394202324129
10,87000,1,1,0,1,8,600000,13.304684934198283
10,15000,1,1,0,0,17,800000,13.592367006650065
12,38000,4,1,0,0,8,350000,12.765688433465597
13,64000,4,1,0,1,9,300000,12.611537753638338
9,55250,1,1,0,0,25,399000,12.896716695872
13,110000,1,1,0,0,17,300000,12.611537753638338
12,70000,4,1,1,0,18,150000,11.918390573078392
14,60000,1,1,0,2,3,320000,12.676076274775909
6,17000,1,1,0,0,25,1280000,14.0623706358958
7,13000,4,1,0,1,23,300000,12.611537753638338
8,60000,1,1,0,0,21,1000000,13.815510557964274
12,120000,1,1,0,1,20,1090000,13.901688254205327
12,97000,1,1,0,1,25,450000,13.017002861746503
17,130000,4,1,0,1,25,60000,11.002099841204238
11,50000,4,1,0,0,18,500000,13.122363377404328
12,120000,1,1,0,1,25,200000,12.206072645530174
18,100000,4,1,0,1,18,60000,11.002099841204238
12,67000,0,0,0,1,10,185000,12.128111104060462
9,60000,4,1,0,0,18,155000,11.951180395901384
5,5000,4,1,0,0,18,600000,13.304684934198283
8,20000,4,1,0,0,23,300000,12.611537753638338
6,12500,4,1,0,0,10,850000,13.652991628466498
5,4000,0,1,0,0,18,470000,13.060487973686241
5,25000,4,1,0,0,8,600000,13.304684934198283
11,70000,1,1,0,1,26,700000,13.458835614025542
17,162000,3,1,0,0,18,70000,11.156250521031495
14,205000,1,1,0,1,26,1250000,14.038654109278484
16,70000,4,1,1,2,1,650000,13.38472764187182
6,70000,1,1,0,1,10,450000,13.017002861746503
10,100000,1,1,0,1,17,750000,13.527828485512494
11,70000,1,1,0,1,26,775000,13.560618308335483
13,220000,1,1,0,0,10,800000,13.592367006650065
9,80000,4,1,0,1,9,360000,12.793859310432293
14,120000,1,1,0,0,26,250000,12.429216196844383
7,22038,1,1,0,0,13,1490000,14.214286677921642
11,80000,1,1,0,0,21,600000,13.304684934198283
14,90000,4,1,0,0,18,120000,11.695247021764184
12,140000,1,1,0,1,25,320000,12.676076274775909
13,120000,1,1,0,1,17,400000,12.89921982609012
9,60000,1,1,0,0,18,302000,12.618182296357007
10,60000,4,1,0,1,18,150000,11.918390573078392
12,90000,1,1,0,1,25,200000,12.206072645530174
16,175000,1,1,0,1,18,120000,11.695247021764184
5,10000,1,1,0,0,17,1400000,14.151982794585487
7,65000,4,1,0,0,10,620000,13.337474757021274
12,90000,1,1,0,0,26,449000,13.01477816672439
17,70000,4,1,0,0,18,100000,11.512925464970229
6,2500,4,1,0,0,10,600000,13.304684934198283
